credit_score,annual_income,dti,emp_years,existing_loans,loan_amount,loan_term,age,loan_to_income,emi_ratio,default
509,120000.0,39.32,12.7,2,214496.0,12,51,1.7875,1.7875,1
708,138533.0,12.69,4.1,3,191878.0,12,31,1.3851,1.3851,1
576,148850.0,48.01,0.6,1,674830.0,60,50,4.5336,0.9067,1
508,120000.0,27.42,1.2,2,470857.0,36,28,3.9238,1.3079,1
671,120000.0,10.79,9.6,1,163434.0,48,21,1.3619,0.3405,0
750,120000.0,9.46,3.5,0,98779.0,48,34,0.8232,0.2058,0
565,120000.0,38.27,20.3,0,103751.0,12,25,0.8646,0.8646,1
500,120000.0,5.19,0.6,1,167083.0,12,42,1.3924,1.3924,1
640,128045.0,15.73,2.7,0,92167.0,12,44,0.7198,0.7198,0
641,284301.0,15.86,2.0,0,335831.0,60,47,1.1813,0.2363,0
704,120000.0,18.62,3.6,0,94789.0,60,34,0.7899,0.158,0
744,120000.0,27.76,5.0,0,564861.0,24,51,4.7072,2.3536,1
644,162033.0,10.82,5.4,3,282698.0,60,28,1.7447,0.3489,0
835,271031.0,15.03,0.0,2,57234.0,36,39,0.2112,0.0704,0
672,124949.0,22.73,0.5,1,528698.0,60,36,4.2313,0.8463,1
615,120000.0,22.63,0.2,4,56478.0,36,57,0.4707,0.1569,0
488,120000.0,33.64,10.0,2,588182.0,48,50,4.9015,1.2254,1
623,120000.0,7.09,1.9,1,295204.0,24,38,2.46,1.23,1
616,145178.0,26.94,2.3,1,978296.0,60,39,6.7386,1.3477,1
746,120000.0,16.66,3.0,4,21383.0,48,53,0.1782,0.0445,0
696,120000.0,23.54,9.5,0,182327.0,36,30,1.5194,0.5065,0
532,120000.0,12.45,0.1,0,159429.0,24,21,1.3286,0.6643,1
667,120000.0,28.86,0.6,2,99202.0,48,28,0.8267,0.2067,0
717,120000.0,11.25,5.8,2,359195.0,36,33,2.9933,0.9978,1
802,120000.0,26.72,16.6,0,125924.0,24,51,1.0494,0.5247,0
738,120000.0,25.58,5.1,0,515394.0,12,48,4.295,4.295,1
726,120000.0,14.32,1.5,0,77321.0,60,37,0.6443,0.1289,0
656,143792.0,44.46,3.7,1,35121.0,12,42,0.2443,0.2443,0
688,120000.0,26.07,18.4,1,89616.0,12,30,0.7468,0.7468,0
774,120000.0,10.85,3.8,3,257496.0,12,58,2.1458,2.1458,1
516,378721.0,20.76,2.3,1,362759.0,48,50,0.9579,0.2395,0
615,131381.0,11.03,2.4,0,75726.0,12,38,0.5764,0.5764,0
572,120000.0,24.91,17.1,1,246888.0,12,37,2.0574,2.0574,1
687,230758.0,29.08,6.3,2,215591.0,48,45,0.9343,0.2336,0
773,298072.0,10.31,5.8,0,192115.0,60,37,0.6445,0.1289,0
590,120000.0,4.18,1.3,1,658968.0,24,21,5.4914,2.7457,1
410,121593.0,3.3,4.1,0,129398.0,24,53,1.0642,0.5321,0
608,120000.0,36.93,2.2,1,76856.0,60,49,0.6405,0.1281,0
741,120000.0,21.28,1.4,1,172928.0,48,41,1.4411,0.3603,0
703,120000.0,20.97,11.3,1,142917.0,12,33,1.191,1.191,1
692,120000.0,15.55,2.4,1,335409.0,24,38,2.7951,1.3975,1
622,120530.0,11.47,1.7,2,163767.0,60,21,1.3587,0.2717,0
522,138123.0,4.79,13.4,0,199296.0,60,26,1.4429,0.2886,0
701,120000.0,38.5,1.1,2,129410.0,12,55,1.0784,1.0784,1
566,120000.0,8.27,6.8,0,26148.0,60,43,0.2179,0.0436,0
850,120000.0,23.89,5.3,1,188279.0,48,21,1.569,0.3922,0
707,120000.0,24.2,12.7,0,418685.0,48,29,3.489,0.8723,1
591,120000.0,14.68,8.9,0,259651.0,24,21,2.1638,1.0819,1
588,185436.0,9.98,6.1,0,48446.0,36,30,0.2613,0.0871,0
640,120000.0,22.79,1.9,3,124142.0,60,36,1.0345,0.2069,0
626,120000.0,12.48,3.4,1,133331.0,48,54,1.1111,0.2778,0
761,174871.0,8.42,14.5,2,253564.0,12,45,1.45,1.45,0
668,120000.0,9.94,0.1,1,182627.0,12,34,1.5219,1.5219,1
576,130125.0,14.08,7.9,1,14629.0,36,35,0.1124,0.0375,0
839,120000.0,4.88,1.5,3,71444.0,36,29,0.5954,0.1985,0
654,120000.0,2.35,1.0,3,121688.0,36,48,1.0141,0.338,0
726,120000.0,3.64,1.3,2,96728.0,12,50,0.8061,0.8061,0
589,147302.0,18.62,0.3,0,138375.0,60,24,0.9394,0.1879,0
686,120000.0,2.29,24.1,0,111283.0,48,21,0.9274,0.2318,0
681,120000.0,2.67,10.2,2,134467.0,12,34,1.1206,1.1206,0
461,120000.0,32.72,3.7,1,306002.0,48,36,2.55,0.6375,1
850,135974.0,9.8,6.3,1,412963.0,36,40,3.0371,1.0124,1
779,241777.0,18.47,4.1,3,143226.0,24,21,0.5924,0.2962,0
610,120000.0,30.53,8.3,0,259974.0,60,30,2.1664,0.4333,1
539,239831.0,11.24,9.3,1,227628.0,36,37,0.9491,0.3164,0
684,120000.0,30.03,1.3,1,486959.0,36,30,4.058,1.3527,1
658,219079.0,18.7,3.1,1,278454.0,48,46,1.271,0.3178,0
685,161213.0,23.74,5.0,3,850098.0,12,56,5.2731,5.2731,1
669,120000.0,35.07,19.2,2,284403.0,24,32,2.37,1.185,1
700,120000.0,12.96,5.7,0,44613.0,60,46,0.3718,0.0744,0
794,120000.0,25.71,11.4,0,476739.0,24,34,3.9728,1.9864,1
706,143681.0,1.1,9.4,2,339798.0,36,28,2.3649,0.7883,1
545,120000.0,2.54,4.4,2,334018.0,24,30,2.7835,1.3917,1
786,120000.0,24.96,11.2,1,56993.0,60,45,0.4749,0.095,0
814,224461.0,13.95,2.4,1,390465.0,36,31,1.7396,0.5799,0
850,120000.0,19.34,2.4,2,358663.0,60,33,2.9889,0.5978,1
537,162081.0,8.1,7.6,0,53135.0,24,26,0.3278,0.1639,0
674,120000.0,24.27,0.7,2,286939.0,36,44,2.3912,0.7971,1
441,268337.0,36.07,1.8,0,205714.0,36,42,0.7666,0.2555,1
705,120000.0,16.63,4.7,0,163971.0,60,52,1.3664,0.2733,0
595,120000.0,19.59,2.7,1,152196.0,12,43,1.2683,1.2683,1
842,246400.0,19.49,14.1,2,35471.0,36,42,0.144,0.048,0
572,120000.0,9.35,15.9,0,154051.0,60,43,1.2838,0.2568,0
481,257982.0,14.5,3.5,1,302818.0,60,35,1.1738,0.2348,0
602,168570.0,4.69,3.9,1,84189.0,60,39,0.4994,0.0999,0
452,120000.0,43.87,6.4,0,155525.0,12,47,1.296,1.296,1
725,120000.0,25.73,3.1,2,108364.0,48,29,0.903,0.2258,0
443,120000.0,24.45,1.1,0,115477.0,36,55,0.9623,0.3208,1
652,120000.0,19.81,6.9,1,37443.0,24,44,0.312,0.156,0
442,198855.0,46.72,6.7,1,276060.0,60,58,1.3882,0.2776,1
617,256035.0,1.8,1.4,0,165283.0,24,26,0.6455,0.3228,0
814,120000.0,6.31,8.9,2,84649.0,60,26,0.7054,0.1411,0
686,159645.0,31.37,4.8,2,424176.0,60,41,2.657,0.5314,1
563,156254.0,34.03,1.3,0,322968.0,36,39,2.0669,0.689,1
646,187972.0,16.43,5.3,2,154284.0,12,33,0.8208,0.8208,0
651,133148.0,40.14,1.3,0,442312.0,12,25,3.322,3.322,1
697,120000.0,23.87,1.5,3,577579.0,24,35,4.8132,2.4066,1
513,120000.0,48.22,9.4,2,76688.0,48,40,0.6391,0.1598,1
709,120000.0,30.78,13.3,2,66690.0,12,24,0.5557,0.5557,0
379,120000.0,22.96,1.5,4,27291.0,12,33,0.2274,0.2274,1
587,177727.0,15.34,13.2,0,92325.0,48,41,0.5195,0.1299,0
601,120000.0,29.6,1.4,2,119386.0,12,45,0.9949,0.9949,1
713,196586.0,6.61,0.6,0,44135.0,36,35,0.2245,0.0748,0
652,121182.0,11.51,0.3,1,83224.0,36,29,0.6868,0.2289,0
509,120000.0,16.71,1.4,1,294092.0,24,39,2.4508,1.2254,1
551,120000.0,34.97,2.4,2,200972.0,24,35,1.6748,0.8374,1
669,120000.0,25.32,13.1,0,88604.0,24,23,0.7384,0.3692,0
642,120000.0,29.46,1.4,1,438653.0,36,33,3.6554,1.2185,1
592,120000.0,29.94,2.3,2,55396.0,24,32,0.4616,0.2308,0
601,120000.0,33.96,6.6,3,242894.0,24,38,2.0241,1.0121,1
719,120000.0,20.46,1.8,1,135170.0,36,30,1.1264,0.3755,0
598,120000.0,25.98,5.8,0,175673.0,48,32,1.4639,0.366,0
641,147197.0,24.0,2.8,1,207018.0,24,36,1.4064,0.7032,1
850,120000.0,34.39,1.1,0,424080.0,12,44,3.534,3.534,1
507,259067.0,16.73,6.6,0,287072.0,36,38,1.1081,0.3694,0
464,120000.0,12.02,0.1,1,390381.0,48,64,3.2532,0.8133,1
728,167483.0,4.06,1.7,2,72102.0,12,25,0.4305,0.4305,0
582,120000.0,16.91,2.2,0,129211.0,12,47,1.0768,1.0768,1
618,149762.0,12.02,3.1,2,76341.0,60,37,0.5098,0.102,0
571,120000.0,19.76,5.7,1,57202.0,48,24,0.4767,0.1192,0
624,187777.0,5.03,3.1,1,335337.0,60,34,1.7858,0.3572,0
809,120000.0,4.49,4.5,1,33976.0,36,22,0.2831,0.0944,0
730,120000.0,8.35,4.5,5,102013.0,48,38,0.8501,0.2125,0
736,120000.0,42.43,2.3,1,104929.0,60,34,0.8744,0.1749,0
508,120000.0,14.97,13.6,1,137335.0,36,31,1.1445,0.3815,1
534,132390.0,19.66,15.6,0,65180.0,24,27,0.4923,0.2462,0
366,120000.0,33.51,4.4,3,90241.0,12,48,0.752,0.752,1
569,120000.0,20.76,0.4,3,723732.0,36,36,6.0311,2.0104,1
745,125139.0,20.52,3.4,2,132021.0,48,40,1.055,0.2637,0
701,120000.0,8.81,1.0,1,80276.0,12,39,0.669,0.669,0
627,221497.0,37.49,3.3,1,196497.0,12,39,0.8871,0.8871,1
647,157065.0,11.57,1.0,2,172909.0,36,34,1.1009,0.367,0
581,120000.0,11.05,6.1,2,759135.0,24,53,6.3261,3.1631,1
670,120000.0,23.79,0.4,0,130798.0,36,60,1.09,0.3633,0
726,120000.0,28.77,15.3,1,240284.0,60,52,2.0024,0.4005,0
488,125741.0,15.78,1.1,0,62321.0,60,38,0.4956,0.0991,0
679,120000.0,8.97,5.4,0,91590.0,60,37,0.7632,0.1526,0
743,120000.0,11.75,12.4,0,99013.0,48,48,0.8251,0.2063,0
608,120000.0,16.73,1.4,1,49714.0,36,30,0.4143,0.1381,0
720,212558.0,23.37,13.6,1,169046.0,12,55,0.7953,0.7953,0
850,120000.0,11.23,2.5,1,199057.0,48,45,1.6588,0.4147,0
639,120000.0,58.51,16.2,2,180214.0,60,35,1.5018,0.3004,1
689,169072.0,40.58,17.8,1,44851.0,48,40,0.2653,0.0663,0
576,127185.0,17.99,1.0,0,75175.0,12,44,0.5911,0.5911,0
668,120000.0,8.85,8.9,0,118694.0,48,33,0.9891,0.2473,0
696,120000.0,7.53,1.1,2,63987.0,24,48,0.5332,0.2666,0
669,120000.0,40.44,1.3,2,31806.0,60,50,0.2651,0.053,0
548,120000.0,25.99,0.4,2,350254.0,36,35,2.9188,0.9729,1
670,120000.0,4.89,0.9,1,544782.0,60,33,4.5398,0.908,1
796,120000.0,28.61,5.0,0,406552.0,60,36,3.3879,0.6776,1
694,120000.0,7.43,3.0,1,205577.0,36,26,1.7131,0.571,0
746,120000.0,10.54,7.8,2,101220.0,36,21,0.8435,0.2812,0
626,197008.0,27.6,2.0,0,922015.0,12,33,4.6801,4.6801,1
724,120000.0,15.52,17.3,1,383614.0,12,28,3.1968,3.1968,1
677,120000.0,38.46,0.3,2,84331.0,24,55,0.7028,0.3514,0
554,125541.0,30.43,0.3,2,544524.0,48,33,4.3374,1.0844,1
681,120000.0,21.07,6.0,2,185760.0,48,42,1.548,0.387,0
550,129808.0,4.68,10.9,0,467965.0,48,31,3.6051,0.9013,1
586,120000.0,15.39,7.9,3,582575.0,60,55,4.8548,0.971,1
668,120000.0,9.64,3.4,1,95834.0,60,36,0.7986,0.1597,0
679,139256.0,15.06,1.6,1,146136.0,36,25,1.0494,0.3498,0
531,241592.0,28.96,0.1,1,198426.0,24,44,0.8213,0.4107,1
755,152497.0,19.82,3.6,0,175268.0,24,40,1.1493,0.5747,0
707,171749.0,12.81,3.2,1,71493.0,48,50,0.4163,0.1041,0
579,120000.0,12.96,2.1,2,178028.0,36,36,1.4836,0.4945,1
496,120000.0,8.17,4.3,0,128791.0,48,39,1.0733,0.2683,0
635,241369.0,10.51,6.5,2,130465.0,60,22,0.5405,0.1081,0
605,338645.0,21.71,6.0,0,46190.0,36,46,0.1364,0.0455,0
661,249119.0,27.72,1.5,1,135090.0,48,38,0.5423,0.1356,0
613,120000.0,12.14,4.4,2,903850.0,24,36,7.5321,3.766,1
449,120000.0,27.48,0.8,1,234361.0,12,35,1.953,1.953,1
611,120000.0,17.3,0.6,1,126373.0,60,35,1.0531,0.2106,0
619,120000.0,35.4,7.7,1,250339.0,48,46,2.0862,0.5215,1
713,120000.0,24.81,5.9,2,502289.0,36,28,4.1857,1.3952,1
580,258695.0,21.32,7.3,4,91556.0,36,45,0.3539,0.118,0
817,120000.0,23.65,0.8,1,627138.0,48,21,5.2262,1.3065,1
458,120000.0,28.44,12.3,2,69237.0,24,21,0.577,0.2885,0
781,225338.0,13.39,0.7,2,119123.0,48,52,0.5286,0.1322,0
627,120000.0,41.18,10.2,2,111117.0,60,27,0.926,0.1852,0
735,334810.0,9.2,2.2,1,431079.0,36,39,1.2875,0.4292,0
657,326197.0,23.95,0.6,2,67168.0,60,35,0.2059,0.0412,0
763,120000.0,24.69,1.7,1,381104.0,12,41,3.1759,3.1759,1
611,120000.0,29.11,1.0,3,140424.0,24,38,1.1702,0.5851,1
540,149993.0,6.43,3.4,2,181798.0,48,48,1.212,0.303,0
792,120000.0,47.12,15.0,1,420162.0,48,23,3.5014,0.8753,1
638,120000.0,10.48,2.0,0,239295.0,24,44,1.9941,0.9971,1
672,212935.0,26.78,4.7,1,452175.0,36,37,2.1235,0.7078,1
773,204816.0,23.41,11.1,2,375102.0,48,22,1.8314,0.4579,0
546,120000.0,28.39,5.0,0,1323257.0,24,32,11.0271,5.5136,1
709,120000.0,17.58,2.2,1,409460.0,48,21,3.4122,0.853,1
591,120000.0,5.94,23.5,2,179576.0,36,21,1.4965,0.4988,0
636,120000.0,28.59,1.0,1,170929.0,24,33,1.4244,0.7122,1
657,120000.0,18.77,3.7,1,652508.0,36,49,5.4376,1.8125,1
499,120000.0,20.75,8.0,1,210486.0,48,41,1.754,0.4385,1
572,182258.0,3.19,0.0,1,248285.0,24,50,1.3623,0.6811,0
785,153263.0,45.69,6.1,2,431941.0,12,38,2.8183,2.8183,1
738,225683.0,8.38,1.5,0,127822.0,48,53,0.5664,0.1416,0
643,120000.0,10.69,0.9,0,82701.0,24,52,0.6892,0.3446,0
674,120000.0,21.3,1.6,0,267585.0,12,28,2.2299,2.2299,1
620,155654.0,24.53,17.0,0,114638.0,24,38,0.7365,0.3682,0
785,129165.0,30.96,11.1,2,571647.0,60,30,4.4257,0.8851,1
629,247565.0,7.98,1.2,0,23965.0,60,36,0.0968,0.0194,0
673,127048.0,46.73,0.6,0,113897.0,24,54,0.8965,0.4482,0
764,299199.0,14.72,2.3,2,217325.0,24,31,0.7264,0.3632,0
572,136491.0,26.78,4.5,1,103206.0,60,26,0.7561,0.1512,0
805,186708.0,13.08,10.1,0,554559.0,48,26,2.9702,0.7425,1
496,120000.0,37.59,16.9,1,213651.0,60,34,1.7804,0.3561,1
812,120000.0,12.65,7.0,3,105296.0,60,70,0.8775,0.1755,0
612,170513.0,15.43,4.6,0,219944.0,60,52,1.2899,0.258,0
625,259831.0,32.02,0.8,1,57938.0,36,21,0.223,0.0743,0
460,152900.0,35.97,0.4,1,274092.0,48,37,1.7926,0.4482,1
604,120000.0,27.57,4.5,3,521809.0,36,31,4.3484,1.4495,1
546,225573.0,18.58,3.9,2,160594.0,48,47,0.7119,0.178,0
589,120000.0,19.22,9.4,0,179910.0,36,26,1.4993,0.4998,0
636,120000.0,32.95,1.9,1,73248.0,36,27,0.6104,0.2035,0
745,148595.0,35.97,0.2,0,98435.0,24,32,0.6624,0.3312,0
670,120000.0,10.44,2.8,0,419123.0,60,31,3.4927,0.6985,1
680,141961.0,4.4,17.4,0,164414.0,24,44,1.1582,0.5791,0
540,120000.0,6.03,7.9,3,1074825.0,24,34,8.9569,4.4784,1
561,139047.0,34.29,0.2,2,285706.0,24,48,2.0547,1.0274,1
829,120000.0,17.91,10.4,1,72313.0,12,29,0.6026,0.6026,0
576,139009.0,13.24,3.2,2,1137068.0,48,46,8.1798,2.045,1
815,179270.0,12.06,2.3,1,57118.0,24,26,0.3186,0.1593,0
625,205321.0,41.79,2.1,2,131740.0,24,44,0.6416,0.3208,1
650,330424.0,35.36,4.5,1,205818.0,12,33,0.6229,0.6229,0
757,120000.0,20.26,3.8,1,230229.0,12,46,1.9186,1.9186,1
777,120000.0,28.88,5.3,0,109181.0,60,21,0.9098,0.182,0
638,120000.0,24.98,4.3,2,180674.0,24,30,1.5056,0.7528,1
611,120000.0,14.04,0.8,1,520681.0,48,49,4.339,1.0848,1
644,120000.0,24.6,1.5,0,526597.0,24,35,4.3883,2.1942,1
683,185385.0,16.49,9.2,2,770415.0,60,21,4.1558,0.8312,1
739,120000.0,35.54,5.4,3,89404.0,24,30,0.745,0.3725,0
650,159182.0,21.26,3.0,0,226593.0,12,41,1.4235,1.4235,1
711,120000.0,24.86,1.0,0,257580.0,12,29,2.1465,2.1465,1
813,120000.0,17.63,0.0,3,41548.0,60,49,0.3462,0.0692,0
688,120000.0,21.5,1.9,0,139722.0,60,48,1.1644,0.2329,0
681,120000.0,28.53,0.3,2,278583.0,12,44,2.3215,2.3215,1
498,120000.0,20.81,3.3,2,158465.0,12,48,1.3205,1.3205,1
386,120000.0,32.54,8.6,0,103195.0,24,32,0.86,0.43,1
688,120000.0,28.02,1.7,0,240709.0,60,52,2.0059,0.4012,1
640,120000.0,24.83,9.4,2,470089.0,24,48,3.9174,1.9587,1
598,120000.0,19.58,6.1,1,208163.0,12,36,1.7347,1.7347,1
674,126769.0,22.88,0.7,0,31559.0,48,21,0.2489,0.0622,0
643,146558.0,27.22,5.2,2,463119.0,60,21,3.16,0.632,1
762,120000.0,9.3,0.8,0,63504.0,24,47,0.5292,0.2646,0
658,179378.0,13.86,5.3,2,68660.0,60,21,0.3828,0.0766,0
575,139433.0,6.17,0.8,2,216003.0,48,28,1.5492,0.3873,0
749,120000.0,24.74,2.5,2,218344.0,36,42,1.8195,0.6065,1
628,120000.0,14.68,4.2,3,104222.0,12,25,0.8685,0.8685,0
702,120000.0,10.76,0.3,2,315968.0,48,62,2.6331,0.6583,1
602,139283.0,17.65,0.8,0,172397.0,36,40,1.2377,0.4126,0
585,228366.0,7.6,1.9,3,50772.0,24,52,0.2223,0.1112,0
658,201734.0,7.09,3.1,1,77780.0,48,48,0.3856,0.0964,0
651,120000.0,12.72,9.8,0,136297.0,36,21,1.1358,0.3786,0
697,120000.0,12.14,1.0,1,178307.0,48,45,1.4859,0.3715,0
623,147652.0,23.29,2.1,3,111725.0,36,37,0.7567,0.2522,0
466,187362.0,5.41,3.2,2,39273.0,24,37,0.2096,0.1048,0
606,173404.0,19.79,1.8,0,97886.0,24,37,0.5645,0.2822,0
729,120000.0,4.84,4.9,0,290710.0,24,48,2.4226,1.2113,1
620,120000.0,35.82,1.5,1,180483.0,24,54,1.504,0.752,1
625,120000.0,12.69,7.4,0,358909.0,24,26,2.9909,1.4955,1
748,120000.0,13.17,3.5,1,320412.0,36,38,2.6701,0.89,1
578,121217.0,34.07,0.5,1,42790.0,24,52,0.353,0.1765,0
495,120000.0,6.36,4.9,2,100549.0,48,35,0.8379,0.2095,0
633,120000.0,24.55,4.2,0,296470.0,48,40,2.4706,0.6176,1
601,144168.0,39.51,2.1,2,254448.0,24,40,1.7649,0.8825,1
553,120000.0,17.45,0.1,0,253357.0,48,59,2.1113,0.5278,1
632,191568.0,9.64,1.1,0,378912.0,24,45,1.978,0.989,1
699,120000.0,7.92,2.6,3,472716.0,48,58,3.9393,0.9848,1
649,209938.0,23.44,1.1,1,42321.0,60,55,0.2016,0.0403,0
680,120000.0,17.05,4.3,1,121910.0,12,35,1.0159,1.0159,0
831,120000.0,2.21,6.2,0,286366.0,48,41,2.3864,0.5966,0
615,120000.0,20.29,9.7,0,318770.0,48,58,2.6564,0.6641,1
677,120000.0,21.1,5.2,2,686190.0,12,26,5.7183,5.7183,1
599,120000.0,12.24,5.8,0,560212.0,60,45,4.6684,0.9337,1
565,120000.0,29.44,4.7,0,425461.0,12,45,3.5455,3.5455,1
591,120617.0,1.25,21.2,0,116434.0,48,35,0.9653,0.2413,0
602,120000.0,24.2,1.5,0,336659.0,24,34,2.8055,1.4027,1
685,120000.0,29.91,1.5,1,833421.0,60,35,6.9452,1.389,1
850,120000.0,33.96,0.7,2,567391.0,48,45,4.7283,1.1821,1
578,124869.0,24.35,3.3,1,231081.0,24,52,1.8506,0.9253,1
608,120000.0,14.88,0.5,2,544505.0,24,45,4.5375,2.2688,1
643,259413.0,19.56,1.6,0,204729.0,60,25,0.7892,0.1578,0
689,120000.0,9.03,3.3,2,206638.0,48,53,1.722,0.4305,0
676,120000.0,12.54,15.8,1,143393.0,36,49,1.1949,0.3983,0
778,143034.0,13.4,16.6,3,56625.0,24,35,0.3959,0.1979,0
407,121530.0,23.53,6.8,2,368686.0,12,31,3.0337,3.0337,1
411,120000.0,3.23,2.5,1,158722.0,36,28,1.3227,0.4409,1
600,120000.0,21.3,10.0,0,193201.0,12,48,1.61,1.61,1
759,248311.0,12.15,10.4,1,259017.0,60,21,1.0431,0.2086,0
493,230606.0,37.08,12.1,0,108413.0,24,48,0.4701,0.2351,0
349,120000.0,23.77,5.1,1,348550.0,24,33,2.9046,1.4523,1
707,120000.0,4.65,1.1,0,153099.0,60,40,1.2758,0.2552,0
674,267939.0,22.99,0.5,1,158098.0,24,21,0.59,0.295,0
540,120000.0,30.99,12.3,0,13568.0,36,21,0.1131,0.0377,0
551,120000.0,21.39,0.3,1,194883.0,36,31,1.624,0.5413,1
553,120000.0,13.81,1.8,0,81825.0,60,28,0.6819,0.1364,0
661,120000.0,22.86,3.3,1,129600.0,48,45,1.08,0.27,0
587,120000.0,29.08,0.1,2,93132.0,24,41,0.7761,0.388,0
699,185633.0,50.65,11.9,0,98007.0,36,57,0.528,0.176,0
364,120000.0,34.73,1.7,4,144122.0,12,43,1.201,1.201,1
564,120000.0,27.59,0.1,3,255138.0,24,31,2.1261,1.0631,1
537,168038.0,20.52,25.2,1,571050.0,36,50,3.3983,1.1328,1
624,120000.0,6.57,1.9,2,195646.0,36,33,1.6304,0.5435,1
596,120000.0,23.22,10.5,2,119512.0,36,32,0.9959,0.332,0
729,204415.0,13.99,3.0,2,133512.0,48,38,0.6531,0.1633,0
464,135908.0,33.38,5.4,1,368576.0,60,54,2.7119,0.5424,1
654,120000.0,10.2,1.4,2,242575.0,48,48,2.0215,0.5054,1
705,203079.0,21.94,3.5,1,63004.0,12,48,0.3102,0.3102,0
835,203602.0,37.07,1.5,1,98195.0,12,57,0.4823,0.4823,0
601,120000.0,21.07,15.1,2,174105.0,60,47,1.4509,0.2902,0
682,120000.0,32.34,0.3,1,143317.0,60,25,1.1943,0.2389,0
469,120000.0,27.7,1.6,4,106048.0,36,43,0.8837,0.2946,1
410,120000.0,48.44,11.2,1,141666.0,12,54,1.1806,1.1806,1
734,120000.0,16.21,3.3,2,206569.0,36,22,1.7214,0.5738,0
649,173403.0,5.97,4.6,0,224474.0,60,37,1.2945,0.2589,0
767,120000.0,7.13,5.3,1,170588.0,12,27,1.4216,1.4216,0
512,120000.0,5.63,0.4,0,344890.0,36,39,2.8741,0.958,1
701,120000.0,14.2,0.1,2,236591.0,24,49,1.9716,0.9858,1
836,120000.0,22.43,13.9,2,73018.0,24,51,0.6085,0.3042,0
691,120000.0,23.77,1.6,3,125832.0,36,36,1.0486,0.3495,0
677,120000.0,22.15,2.4,1,147540.0,48,44,1.2295,0.3074,0
650,120000.0,17.75,5.7,1,145477.0,36,22,1.2123,0.4041,0
492,120000.0,50.52,1.3,1,87564.0,12,21,0.7297,0.7297,1
785,146106.0,21.59,6.6,0,106356.0,60,49,0.7279,0.1456,0
588,120000.0,29.16,3.1,0,339436.0,36,21,2.8286,0.9429,1
700,120000.0,14.23,9.7,0,74823.0,12,31,0.6235,0.6235,0
493,200026.0,24.26,1.6,1,130397.0,12,44,0.6519,0.6519,1
532,120000.0,10.43,1.1,2,448524.0,24,40,3.7377,1.8688,1
793,136194.0,3.72,8.9,1,155642.0,36,21,1.1428,0.3809,0
615,120000.0,17.25,2.0,2,1116347.0,48,43,9.3029,2.3257,1
795,120000.0,12.89,2.7,3,600558.0,48,29,5.0046,1.2512,1
642,120000.0,16.4,7.9,0,29013.0,60,39,0.2418,0.0484,0
465,157813.0,15.37,5.0,1,68920.0,60,31,0.4367,0.0873,0
739,120000.0,7.87,2.9,1,173187.0,24,31,1.4432,0.7216,0
591,120000.0,9.74,1.4,2,127875.0,36,21,1.0656,0.3552,0
719,120000.0,8.94,7.2,1,289109.0,60,34,2.4092,0.4818,1
652,120000.0,16.14,1.0,0,275991.0,36,50,2.2999,0.7666,1
495,120000.0,0.71,13.2,3,49087.0,48,33,0.4091,0.1023,0
666,124253.0,11.31,0.8,1,417160.0,12,34,3.3574,3.3574,1
850,120000.0,21.59,8.2,1,765848.0,48,30,6.3821,1.5955,1
699,219230.0,27.13,2.8,1,54933.0,24,25,0.2506,0.1253,0
644,120000.0,14.22,1.0,1,120632.0,36,28,1.0053,0.3351,0
757,120000.0,18.07,2.6,1,126059.0,12,40,1.0505,1.0505,0
671,270039.0,22.97,1.3,1,443732.0,12,62,1.6432,1.6432,1
670,120000.0,29.54,0.7,2,547122.0,24,47,4.5593,2.2797,1
540,120000.0,3.93,1.4,2,115278.0,12,44,0.9607,0.9607,1
673,120000.0,13.24,10.1,1,112846.0,36,57,0.9404,0.3135,0
753,120000.0,21.74,0.6,1,367070.0,48,42,3.0589,0.7647,1
566,120000.0,15.89,18.0,1,137786.0,36,48,1.1482,0.3827,0
792,120000.0,7.52,0.0,0,195297.0,60,40,1.6275,0.3255,0
640,519709.0,17.46,5.4,1,350668.0,12,42,0.6747,0.6747,0
561,120000.0,27.12,9.7,1,292454.0,12,23,2.4371,2.4371,1
749,120000.0,51.99,13.6,2,205460.0,36,34,1.7122,0.5707,1
621,241887.0,33.13,0.8,0,57075.0,24,32,0.236,0.118,0
725,142435.0,22.53,6.0,0,263482.0,36,31,1.8498,0.6166,0
620,120000.0,17.89,0.6,0,360336.0,48,31,3.0028,0.7507,1
644,120000.0,31.77,2.2,0,297582.0,24,52,2.4798,1.2399,1
699,147869.0,17.69,6.6,1,54274.0,12,34,0.367,0.367,0
679,120000.0,28.36,2.1,1,313774.0,12,36,2.6148,2.6148,1
450,120000.0,10.25,1.9,1,92533.0,24,60,0.7711,0.3856,0
537,288469.0,8.76,0.6,2,23819.0,24,45,0.0826,0.0413,0
742,120000.0,17.15,0.3,0,143846.0,24,38,1.1987,0.5994,0
636,242157.0,5.9,0.6,1,65064.0,12,48,0.2687,0.2687,0
597,212577.0,13.93,10.4,4,162492.0,12,31,0.7644,0.7644,0
514,120000.0,19.34,0.1,0,59984.0,12,33,0.4999,0.4999,0
542,183490.0,20.64,5.9,1,137459.0,12,34,0.7491,0.7491,0
447,120000.0,19.06,7.3,1,44402.0,12,40,0.37,0.37,0
639,120000.0,1.59,4.2,1,94798.0,36,42,0.79,0.2633,0
